# Depth 	 x_min 	 x_max 	 y_min 	 y_max 	 node value
3	0.00000	2.50000	7.50000	10.00000	0.600	
3	2.50000	5.00000	7.50000	10.00000	0.550	
3	0.00000	2.50000	5.00000	7.50000	0.600	
4	2.50000	3.75000	6.25000	7.50000	0.500	
4	3.75000	5.00000	6.25000	7.50000	0.450	
4	2.50000	3.75000	5.00000	6.25000	0.500	
4	3.75000	5.00000	5.00000	6.25000	0.550	
3	5.00000	7.50000	7.50000	10.00000	0.600	
4	7.50000	8.75000	8.75000	10.00000	0.550	
4	8.75000	10.00000	8.75000	10.00000	0.400	
6	7.50000	7.81250	8.43750	8.75000	0.400	
6	7.81250	8.12500	8.43750	8.75000	0.600	
6	7.50000	7.81250	8.12500	8.43750	0.500	
6	7.81250	8.12500	8.12500	8.43750	0.550	
6	8.12500	8.43750	8.43750	8.75000	0.450	
6	8.43750	8.75000	8.43750	8.75000	0.450	
6	8.12500	8.43750	8.12500	8.43750	0.650	
6	8.43750	8.75000	8.12500	8.43750	0.450	
5	7.50000	8.12500	7.50000	8.12500	0.450	
5	8.12500	8.75000	7.50000	8.12500	0.550	
6	8.75000	9.06250	8.43750	8.75000	0.500	
6	9.06250	9.37500	8.43750	8.75000	0.650	
6	8.75000	9.06250	8.12500	8.43750	0.350	
6	9.06250	9.37500	8.12500	8.43750	0.400	
6	9.37500	9.68750	8.43750	8.75000	0.350	
6	9.68750	10.00000	8.43750	8.75000	0.450	
6	9.37500	9.68750	8.12500	8.43750	0.450	
6	9.68750	10.00000	8.12500	8.43750	0.750	
6	8.75000	9.06250	7.81250	8.12500	0.550	
6	9.06250	9.37500	7.81250	8.12500	0.600	
6	8.75000	9.06250	7.50000	7.81250	0.600	
6	9.06250	9.37500	7.50000	7.81250	0.450	
6	9.37500	9.68750	7.81250	8.12500	0.650	
6	9.68750	10.00000	7.81250	8.12500	0.600	
6	9.37500	9.68750	7.50000	7.81250	0.550	
6	9.68750	10.00000	7.50000	7.81250	0.550	
4	5.00000	6.25000	6.25000	7.50000	0.600	
4	6.25000	7.50000	6.25000	7.50000	0.700	
4	5.00000	6.25000	5.00000	6.25000	0.550	
4	6.25000	7.50000	5.00000	6.25000	0.550	
5	7.50000	8.12500	6.87500	7.50000	0.500	
6	8.12500	8.43750	7.18750	7.50000	0.700	
6	8.43750	8.75000	7.18750	7.50000	0.400	
6	8.12500	8.43750	6.87500	7.18750	0.550	
6	8.43750	8.75000	6.87500	7.18750	0.500	
5	7.50000	8.12500	6.25000	6.87500	0.600	
6	8.12500	8.43750	6.56250	6.87500	0.450	
6	8.43750	8.75000	6.56250	6.87500	0.350	
6	8.12500	8.43750	6.25000	6.56250	0.650	
6	8.43750	8.75000	6.25000	6.56250	0.700	
6	8.75000	9.06250	7.18750	7.50000	0.450	
