# x 	 y 	 value
# Depth = 3, x = 1.00000 - 1.25000, y = 3.75000 - 4.00000
1.17442	3.75387	56	
1.24429	3.93548	57	
1.06017	3.88965	72	
1.15925	3.97715	35	
1.23585	3.88141	73	
1.08862	3.80257	82	
1.12388	3.79279	44	
1.18754	3.92209	63	
1.09771	3.83426	33	
1.19576	3.98835	1	
1.18216	3.75238	47	
1.17447	3.97194	59	
1.15704	3.93601	44	
1.09706	3.78433	11	
1.12991	3.81252	58	
1.07757	3.90952	67	
1.09791	3.77799	55	
1.19837	3.77766	45	
1.19661	3.77567	97	
1.11360	3.85359	40	
# Depth = 3, x = 1.25000 - 1.50000, y = 3.75000 - 4.00000
1.40981	3.78761	59	
1.26571	3.84963	49	
1.43642	3.80955	24	
1.25159	3.83097	54	
1.30188	3.85888	41	
1.49433	3.91310	6	
1.48188	3.94378	71	
1.26418	3.96941	54	
1.39427	3.92187	41	
1.25564	3.90574	58	
1.48832	3.94189	13	
1.30414	3.93558	11	
1.41831	3.92103	14	
1.48131	3.99348	81	
1.29421	3.90087	58	
1.37644	3.84696	9	
1.31602	3.96121	46	
1.42783	3.98119	37	
1.36021	3.78202	60	
1.48817	3.83687	36	
# Depth = 4, x = 1.00000 - 1.12500, y = 3.62500 - 3.75000
1.04398	3.70915	5	
1.09326	3.64641	60	
1.09493	3.72705	62	
1.02510	3.67325	83	
1.05283	3.67315	28	
1.08522	3.71638	35	
1.12096	3.68321	34	
1.05967	3.71523	57	
1.11737	3.67336	10	
1.11807	3.73681	12	
1.01825	3.71847	80	
1.00301	3.63022	31	
1.05291	3.62591	30	
1.07089	3.64450	41	
1.11437	3.70466	69	
1.03218	3.69825	39	
1.07882	3.71639	84	
1.10306	3.73182	65	
1.07939	3.64834	13	
1.03268	3.74448	44	
# Depth = 4, x = 1.12500 - 1.25000, y = 3.62500 - 3.75000
1.17239	3.69455	75	
1.22525	3.70011	99	
1.12574	3.74849	58	
1.23551	3.74076	73	
1.24927	3.70523	82	
1.16999	3.68836	39	
1.15155	3.64514	78	
1.15254	3.68381	30	
1.20751	3.68261	16	
1.23941	3.63056	61	
1.17279	3.71908	98	
1.16187	3.70360	23	
1.17342	3.69583	25	
1.14042	3.64365	61	
1.16435	3.67279	66	
1.23136	3.68811	47	
1.19501	3.68810	37	
1.22707	3.68698	96	
1.22364	3.64523	28	
1.20663	3.74110	27	
# Depth = 4, x = 1.00000 - 1.12500, y = 3.50000 - 3.62500
1.10744	3.60103	60	
1.08810	3.58155	76	
1.06616	3.60216	95	
1.00547	3.55586	71	
1.09087	3.54850	86	
1.11393	3.56875	75	
1.12168	3.59960	41	
1.00416	3.59579	99	
1.01485	3.55518	32	
1.05657	3.62316	99	
1.09367	3.56636	61	
1.08068	3.50808	6	
1.08491	3.53934	13	
1.12407	3.55390	6	
1.00618	3.50031	75	
1.09714	3.61781	32	
1.08943	3.59726	27	
1.07685	3.53700	85	
1.11638	3.60493	69	
1.07991	3.50700	69	
# Depth = 4, x = 1.12500 - 1.25000, y = 3.50000 - 3.62500
1.20870	3.55762	52	
1.16494	3.50315	83	
1.22682	3.55637	91	
1.19389	3.53645	21	
1.17253	3.57280	92	
1.17915	3.59291	99	
1.20491	3.62248	82	
1.16546	3.55560	44	
1.15498	3.62157	42	
1.18955	3.52289	73	
1.12887	3.51552	44	
1.15086	3.51241	10	
1.22071	3.60944	57	
1.19945	3.55854	88	
1.14616	3.55432	66	
1.15193	3.59892	7	
1.20406	3.59276	54	
1.19593	3.58165	25	
1.21549	3.53823	45	
1.24357	3.55546	78	
# Depth = 3, x = 1.25000 - 1.50000, y = 3.50000 - 3.75000
1.33372	3.52668	94	
1.30208	3.64094	65	
1.49332	3.70891	76	
1.40033	3.67173	78	
1.27204	3.50131	78	
1.41993	3.53825	15	
1.36832	3.58717	95	
1.38870	3.65599	31	
1.42271	3.64664	87	
1.35854	3.61584	49	
1.44238	3.59448	7	
1.43563	3.64637	36	
1.43274	3.53618	86	
1.27081	3.61189	89	
1.30535	3.58600	10	
1.48818	3.67020	18	
1.27059	3.57514	87	
1.38867	3.59259	4	
1.44284	3.72811	96	
1.36200	3.62663	68	
# Depth = 3, x = 1.50000 - 1.75000, y = 3.75000 - 4.00000
1.51199	3.88606	66	
1.63819	3.91986	72	
1.60692	3.88617	45	
1.70094	3.93940	78	
1.63989	3.85382	14	
1.52022	3.96607	95	
1.71856	3.79591	92	
1.62720	3.83574	12	
1.63606	3.94510	47	
1.59966	3.78936	87	
1.54322	3.82029	9	
1.66402	3.90269	67	
1.62881	3.92278	86	
1.50099	3.85113	82	
1.70378	3.89309	66	
1.54920	3.82011	48	
1.67768	3.99738	71	
1.53456	3.80030	29	
1.58169	3.91711	5	
1.61617	3.93062	37	
# Depth = 3, x = 1.75000 - 2.00000, y = 3.75000 - 4.00000
1.78098	3.96826	16	
1.86931	3.89082	91	
1.88937	3.98954	68	
1.98149	3.95383	41	
1.94110	3.78876	60	
1.95752	3.81756	68	
1.87391	3.86774	90	
1.92330	3.76073	16	
1.83876	3.78314	95	
1.83394	3.81979	18	
1.86811	3.83582	32	
1.83100	3.79752	3	
1.85333	3.82646	8	
1.84223	3.97198	77	
1.98503	3.82099	28	
1.81518	3.89613	59	
1.75147	3.99930	77	
1.94604	3.92819	21	
1.77345	3.91853	36	
1.76714	3.87999	37	
# Depth = 3, x = 1.50000 - 1.75000, y = 3.50000 - 3.75000
1.74494	3.71955	72	
1.66228	3.54363	45	
1.56733	3.73063	74	
1.69214	3.71347	71	
1.53043	3.57596	24	
1.61055	3.61037	83	
1.67988	3.64063	2	
1.66693	3.56001	85	
1.55196	3.56553	50	
1.58175	3.51820	99	
1.64844	3.68971	13	
1.58293	3.64305	26	
1.71581	3.67339	6	
1.67430	3.74979	86	
1.66907	3.51050	47	
1.52791	3.59728	97	
1.56341	3.54612	70	
1.52559	3.73911	12	
1.56868	3.52770	24	
1.51102	3.52272	30	
# Depth = 3, x = 1.75000 - 2.00000, y = 3.50000 - 3.75000
1.77639	3.56511	22	
1.99139	3.65372	77	
1.87149	3.59374	64	
1.77513	3.71963	42	
1.98815	3.63980	50	
1.79397	3.66112	0	
1.76692	3.71939	65	
1.89265	3.66689	26	
1.85323	3.74211	6	
1.99527	3.63135	22	
1.98610	3.55266	91	
1.94956	3.70363	3	
1.99754	3.62720	18	
1.75180	3.60084	27	
1.80619	3.74061	20	
1.98378	3.54394	27	
1.94163	3.64888	40	
1.96787	3.53457	30	
1.80872	3.53884	53	
1.98712	3.61874	89	
# Depth = 4, x = 1.00000 - 1.12500, y = 3.37500 - 3.50000
1.07494	3.49605	17	
1.00304	3.46817	54	
1.12009	3.42256	44	
1.01546	3.41710	26	
1.10491	3.40504	63	
1.05953	3.38364	47	
1.00612	3.47548	96	
1.05013	3.39059	13	
1.08043	3.38238	41	
1.00652	3.48975	29	
1.08040	3.49710	65	
1.08269	3.44636	18	
1.01974	3.44460	82	
1.05404	3.43405	28	
1.00304	3.41552	23	
1.06882	3.46457	37	
1.03102	3.41119	26	
1.01160	3.42304	69	
1.08783	3.43072	16	
1.07239	3.40441	91	
# Depth = 4, x = 1.12500 - 1.25000, y = 3.37500 - 3.50000
1.21986	3.46448	59	
1.13563	3.47158	12	
1.13885	3.49328	60	
1.18408	3.47494	39	
1.20459	3.48525	13	
1.18820	3.48651	83	
1.16730	3.48438	27	
1.19418	3.48578	22	
1.14964	3.39340	62	
1.19498	3.44833	17	
1.14331	3.49645	98	
1.14230	3.40282	88	
1.24810	3.40373	8	
1.15592	3.46066	28	
1.16842	3.37823	83	
1.13238	3.44190	79	
1.17156	3.49112	81	
1.23021	3.46875	85	
1.21595	3.42095	6	
1.17909	3.48347	80	
# Depth = 4, x = 1.00000 - 1.12500, y = 3.25000 - 3.37500
1.09379	3.34345	76	
1.01928	3.32637	44	
1.05411	3.30630	8	
1.03630	3.30945	78	
1.06051	3.25452	99	
1.10506	3.27954	26	
1.04560	3.35666	54	
1.12384	3.27039	67	
1.03235	3.26307	62	
1.07126	3.35230	26	
1.10225	3.27519	86	
1.10148	3.30056	95	
1.01063	3.29425	54	
1.12070	3.32752	18	
1.03432	3.32234	71	
1.08147	3.33007	61	
1.02840	3.27685	88	
1.08797	3.25591	3	
1.00170	3.25542	74	
1.11064	3.36624	29	
# Depth = 4, x = 1.12500 - 1.25000, y = 3.25000 - 3.37500
1.14333	3.30996	7	
1.23053	3.35007	51	
1.20267	3.30270	35	
1.17948	3.26424	28	
1.21337	3.32087	4	
1.17610	3.35228	30	
1.22743	3.31722	79	
1.20809	3.35802	27	
1.15283	3.26559	3	
1.22825	3.30859	67	
1.15445	3.31244	7	
1.13677	3.28839	31	
1.13250	3.25879	53	
1.19413	3.27087	49	
1.24124	3.32237	12	
1.20305	3.36344	28	
1.15616	3.30553	5	
1.19155	3.26963	10	
1.17311	3.27696	80	
1.20637	3.28206	26	
# Depth = 3, x = 1.25000 - 1.50000, y = 3.25000 - 3.50000
1.26150	3.42675	20	
1.37692	3.30580	47	
1.47722	3.30667	9	
1.49020	3.45966	16	
1.27747	3.42332	80	
1.28062	3.42767	34	
1.35965	3.49089	88	
1.37840	3.37061	30	
1.42064	3.27979	59	
1.27069	3.37817	0	
1.41731	3.40032	93	
1.28464	3.49438	84	
1.40956	3.29528	93	
1.26119	3.40464	59	
1.49045	3.37196	3	
1.36544	3.47104	53	
1.25935	3.46049	68	
1.26943	3.37459	20	
1.45026	3.47844	57	
1.25857	3.36183	61	
# Depth = 3, x = 1.00000 - 1.25000, y = 3.00000 - 3.25000
1.16769	3.22507	8	
1.16379	3.12310	54	
1.01554	3.00163	77	
1.24133	3.00034	33	
1.08319	3.22446	9	
1.04254	3.20945	18	
1.00468	3.10983	35	
1.21167	3.01703	38	
1.17007	3.06259	53	
1.00158	3.06502	28	
1.10721	3.06447	14	
1.02519	3.17253	80	
1.12216	3.10310	61	
1.16203	3.21578	65	
1.11101	3.16186	56	
1.24876	3.12053	63	
1.24201	3.00776	32	
1.23143	3.16004	75	
1.24574	3.24860	72	
1.15457	3.05942	53	
# Depth = 3, x = 1.25000 - 1.50000, y = 3.00000 - 3.25000
1.45074	3.08472	48	
1.42087	3.14498	7	
1.44491	3.00051	32	
1.34962	3.16863	10	
1.46145	3.22680	59	
1.37432	3.20765	19	
1.47682	3.13409	75	
1.43826	3.05161	19	
1.36579	3.06167	83	
1.41080	3.08302	26	
1.28697	3.23336	84	
1.35847	3.09304	3	
1.43516	3.11407	72	
1.40554	3.12063	16	
1.46248	3.15904	18	
1.34839	3.01231	71	
1.26666	3.15260	65	
1.49885	3.01651	3	
1.49807	3.24679	91	
1.43941	3.17097	77	
# Depth = 3, x = 1.50000 - 1.75000, y = 3.25000 - 3.50000
1.58333	3.27647	29	
1.69124	3.47178	70	
1.59487	3.44902	76	
1.53017	3.27793	69	
1.64124	3.37797	37	
1.52392	3.37163	23	
1.73639	3.28660	70	
1.55702	3.33950	35	
1.51261	3.35500	42	
1.52170	3.37065	68	
1.53544	3.36074	66	
1.59912	3.42516	44	
1.59763	3.49687	36	
1.68454	3.29315	50	
1.61625	3.33369	90	
1.59160	3.42027	74	
1.74794	3.40369	50	
1.65485	3.46703	90	
1.52896	3.46916	21	
1.68417	3.28965	93	
# Depth = 3, x = 1.75000 - 2.00000, y = 3.25000 - 3.50000
1.85405	3.27944	60	
1.96212	3.43305	58	
1.94597	3.49746	34	
1.99667	3.28918	32	
1.92895	3.34444	6	
1.76593	3.48402	95	
1.89468	3.26708	4	
1.92528	3.46123	92	
1.92423	3.42779	40	
1.86782	3.47132	67	
1.85192	3.29088	97	
1.77417	3.39097	16	
1.79193	3.44476	36	
1.78585	3.29977	89	
1.86484	3.40054	32	
1.78784	3.47907	9	
1.93252	3.45340	29	
1.93692	3.26413	46	
