# Depth 	 x_min 	 x_max 	 y_min 	 y_max 	 node value
3	1.00000	1.25000	3.75000	4.00000	51.950	
3	1.25000	1.50000	3.75000	4.00000	41.100	
4	1.00000	1.12500	3.62500	3.75000	44.100	
4	1.12500	1.25000	3.62500	3.75000	55.950	
4	1.00000	1.12500	3.50000	3.62500	58.850	
4	1.12500	1.25000	3.50000	3.62500	57.650	
3	1.25000	1.50000	3.50000	3.75000	58.450	
3	1.50000	1.75000	3.75000	4.00000	55.400	
3	1.75000	2.00000	3.75000	4.00000	47.050	
3	1.50000	1.75000	3.50000	3.75000	50.800	
3	1.75000	2.00000	3.50000	3.75000	38.600	
4	1.00000	1.12500	3.37500	3.50000	44.250	
4	1.12500	1.25000	3.37500	3.50000	51.500	
4	1.00000	1.12500	3.25000	3.37500	55.950	
4	1.12500	1.25000	3.25000	3.37500	31.600	
3	1.25000	1.50000	3.25000	3.50000	48.700	
3	1.00000	1.25000	3.00000	3.25000	46.200	
3	1.25000	1.50000	3.00000	3.25000	43.900	
3	1.50000	1.75000	3.25000	3.50000	56.650	
3	1.75000	2.00000	3.25000	3.50000	46.200	
3	1.50000	1.75000	3.00000	3.25000	41.950	
3	1.75000	2.00000	3.00000	3.25000	42.550	
